divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,0,0,1	0.003	0.00252133089468	0:0.00902425222[&age_median=0.00902425222,age_mean=0.00858086845,age_n=3,age_range={0.00458796278,0.01213039035},age_hpdi_95={0.00458796278,0.01213039035},age_qi_95={0.004809777252,0.0119750834435}],1:0.00077216479[&age_median=0.00077216479,age_mean=0.00091764068,age_n=3,age_range={0.00042013733,0.00156061992},age_hpdi_95={0.00042013733,0.00156061992},age_qi_95={0.000437738703,0.0015211971635}],2:0.0025336138[&age_median=0.0025336138,age_mean=0.00601985305,age_n=3,age_range={0.00162334596,0.01390259939},age_hpdi_95={0.00162334596,0.01390259939},age_qi_95={0.001668859352,0.0133341501105}]
0,1,2,0,0,2	0.003	0.00196540210457	0:0.01288681021[&age_median=0.01288681021,age_mean=0.0142725570767,age_n=3,age_range={0.00954237188,0.02038848914},age_hpdi_95={0.00954237188,0.02038848914},age_qi_95={0.0097095937965,0.0200134051935}],1:0.00361220442[&age_median=0.00361220442,age_mean=0.00730509554667,age_n=3,age_range={0.00331693071,0.01498615151},age_hpdi_95={0.00331693071,0.01498615151},age_qi_95={0.0033316943955,0.0144174541555}],2:0.00261867586[&age_median=0.00261867586,age_mean=0.00619550995,age_n=3,age_range={0.00084924156,0.01511861243},age_hpdi_95={0.00084924156,0.01511861243},age_qi_95={0.000937713275,0.0144936156015}]
0,1,0,1,1,1	0.003	0.00219323740567	0:0.01553839989[&age_median=0.01553839989,age_mean=0.0151259241367,age_n=3,age_range={0.0085521906,0.02128718192},age_hpdi_95={0.0085521906,0.02128718192},age_qi_95={0.0089015010645,0.0209997428185}],1:0.00631770795[&age_median=0.00631770795,age_mean=0.00914661715333,age_n=3,age_range={0.00482139834,0.01630074517},age_hpdi_95={0.00482139834,0.01630074517},age_qi_95={0.0048962138205,0.015801593309}]
0,1,1,2,0,3	0.003	0.0020153242097	0:0.01870752184[&age_median=0.01870752184,age_mean=0.01992593005,age_n=3,age_range={0.01317340466,0.02789686365},age_hpdi_95={0.01317340466,0.02789686365},age_qi_95={0.013450110519,0.0274373965595}],1:0.00270861188[&age_median=0.00270861188,age_mean=0.00318697995,age_n=3,age_range={0.00143657478,0.00541575319},age_hpdi_95={0.00143657478,0.00541575319},age_qi_95={0.001500176635,0.0052803961245}],2:0.00364439849[&age_median=0.00364439849,age_mean=0.00404566005667,age_n=3,age_range={0.00182101031,0.00667157137},age_hpdi_95={0.00182101031,0.00667157137},age_qi_95={0.001912179719,0.006520212726}],3:0.01079323472[&age_median=0.01079323472,age_mean=0.0160256445367,age_n=3,age_range={0.00877185326,0.02851184563},age_hpdi_95={0.00877185326,0.02851184563},age_qi_95={0.008872922333,0.0276259150845}]
0,1,0,0,0,2	0.003	0.00154897118415	0:0.01089261882[&age_median=0.01089261882,age_mean=0.0108791742,age_n=3,age_range={0.00928222525,0.01246267853},age_hpdi_95={0.00928222525,0.01246267853},age_qi_95={0.0093627449285,0.0123841755445}],1:0.00458922038[&age_median=0.00458922038,age_mean=0.00542691397667,age_n=3,age_range={0.00117978194,0.01051173961},age_hpdi_95={0.00117978194,0.01051173961},age_qi_95={0.001350253862,0.0102156136485}],2:0.0071182461[&age_median=0.0071182461,age_mean=0.00763086746333,age_n=3,age_range={0.00291978492,0.01285457137},age_hpdi_95={0.00291978492,0.01285457137},age_qi_95={0.003129707979,0.0125677551065}]
0,1,0,0,0,1	0.003	0.00171301612875	0:0.00560002373[&age_median=0.00560002373,age_mean=0.00675318258333,age_n=3,age_range={0.00507513445,0.00958438957},age_hpdi_95={0.00507513445,0.00958438957},age_qi_95={0.005101378914,0.009385171278}],1:0.00580641054[&age_median=0.00580641054,age_mean=0.00645290330667,age_n=3,age_range={0.00554068337,0.00801161601},age_hpdi_95={0.00554068337,0.00801161601},age_qi_95={0.0055539697285,0.0079013557365}]
0,1,2,0,1,1	0.003	0.00131729309049	0:0.00741214583[&age_median=0.00741214583,age_mean=0.00694055883,age_n=3,age_range={0.00476782349,0.00864170717},age_hpdi_95={0.00476782349,0.00864170717},age_qi_95={0.004900039607,0.008580229103}],1:0.00833298645[&age_median=0.00833298645,age_mean=0.01132641236,age_n=3,age_range={0.00823012868,0.01741612195},age_hpdi_95={0.00823012868,0.01741612195},age_qi_95={0.0082352715685,0.016961965175}],2:0.00737212415[&age_median=0.00737212415,age_mean=0.00656791103333,age_n=3,age_range={0.00190020156,0.01043140739},age_hpdi_95={0.00190020156,0.01043140739},age_qi_95={0.0021737976895,0.010278443228}]
0,0,1,2,3,0	0.003	0.00146552228885	0:0.0082613431[&age_median=0.0082613431,age_mean=0.008694344,age_n=3,age_range={0.00711907376,0.01070261514},age_hpdi_95={0.00711907376,0.01070261514},age_qi_95={0.007176187227,0.010580551538}],1:0.00465578008[&age_median=0.00465578008,age_mean=0.00644929247333,age_n=3,age_range={0.00132488876,0.01336720858},age_hpdi_95={0.00132488876,0.01336720858},age_qi_95={0.001491433326,0.012931637155}],2:0.00119930388[&age_median=0.00119930388,age_mean=0.00109870404,age_n=3,age_range={0.00044967566,0.00164713258},age_hpdi_95={0.00044967566,0.00164713258},age_qi_95={0.000487157071,0.001624741145}],3:0.01279296184[&age_median=0.01279296184,age_mean=0.0127594223433,age_n=3,age_range={0.01066373158,0.01482157361},age_hpdi_95={0.01066373158,0.01482157361},age_qi_95={0.010770193093,0.0147201430215}]
0,0,0,0,1,1	0.003	0.00114001706012	0:0.00341260029[&age_median=0.00341260029,age_mean=0.00505749733333,age_n=3,age_range={0.00268117567,0.00907871604},age_hpdi_95={0.00268117567,0.00907871604},age_qi_95={0.002717746901,0.0087954102525}],1:0.01058871567[&age_median=0.01058871567,age_mean=0.01276435188,age_n=3,age_range={0.00929173825,0.01841260172},age_hpdi_95={0.00929173825,0.01841260172},age_qi_95={0.009356587121,0.0180214074175}]
0,1,0,2,2,1	0.003	0.00129008935899	0:0.01325053844[&age_median=0.01325053844,age_mean=0.01066527653,age_n=3,age_range={0.00495572993,0.01378956122},age_hpdi_95={0.00495572993,0.01378956122},age_qi_95={0.0053704703555,0.013762610081}],1:0.00652404475[&age_median=0.00652404475,age_mean=0.00614811595333,age_n=3,age_range={0.00362697883,0.00829332428},age_hpdi_95={0.00362697883,0.00829332428},age_qi_95={0.003771832126,0.0082048603035}],2:0.0089569218[&age_median=0.0089569218,age_mean=0.00772833662333,age_n=3,age_range={0.00356476567,0.0106633224},age_hpdi_95={0.00356476567,0.0106633224},age_qi_95={0.0038343734765,0.01057800237}]
0,1,2,3,1,3	0.003	0.00102526965437	0:0.01859951062[&age_median=0.01859951062,age_mean=0.0153846171433,age_n=3,age_range={0.00862314447,0.01893119634},age_hpdi_95={0.00862314447,0.01893119634},age_qi_95={0.0091219627775,0.018914612054}],1:0.00523093833[&age_median=0.00523093833,age_mean=0.00501844104333,age_n=3,age_range={0.00198006895,0.00784431585},age_hpdi_95={0.00198006895,0.00784431585},age_qi_95={0.002142612419,0.007713646974}],2:0.00872644343[&age_median=0.00872644343,age_mean=0.00855651067,age_n=3,age_range={0.00324432225,0.01369876633},age_hpdi_95={0.00324432225,0.01369876633},age_qi_95={0.003518428309,0.013450150185}],3:0.00662306594[&age_median=0.00662306594,age_mean=0.00653843062333,age_n=3,age_range={0.00082810935,0.01216411658},age_hpdi_95={0.00082810935,0.01216411658},age_qi_95={0.0011178571795,0.011887064048}]
0,1,0,1,0,2	0.003	0.00118860363735	0:0.01192916804[&age_median=0.01192916804,age_mean=0.0125117724367,age_n=3,age_range={0.01182803489,0.01377811438},age_hpdi_95={0.01182803489,0.01377811438},age_qi_95={0.0118330915475,0.013685667063}],1:0.00055377884[&age_median=0.00055377884,age_mean=0.00218745539333,age_n=3,age_range={0.00016706037,0.00584152697},age_hpdi_95={0.00016706037,0.00584152697},age_qi_95={0.0001863962935,0.0055771395635}],2:0.00710807269[&age_median=0.00710807269,age_mean=0.00547168056,age_n=3,age_range={0.00111439242,0.00819257657},age_hpdi_95={0.00111439242,0.00819257657},age_qi_95={0.0014140764335,0.008138351376}]
0,1,2,2,2,0	0.002	0.00116037396123	0:0.02237630733[&age_median=0.02237630733,age_mean=0.02237630733,age_n=2,age_range={0.02202224498,0.02273036968},age_hpdi_95={0.02202224498,0.02273036968},age_qi_95={0.0220399480975,0.0227126665625}],1:0.00132248181[&age_median=0.00132248181,age_mean=0.00132248181,age_n=2,age_range={0.00127962662,0.001365337},age_hpdi_95={0.00127962662,0.001365337},age_qi_95={0.0012817693795,0.0013631942405}],2:0.00792838894[&age_median=0.00792838894,age_mean=0.00792838894,age_n=2,age_range={0.00707119516,0.00878558272},age_hpdi_95={0.00707119516,0.00878558272},age_qi_95={0.007114054849,0.008742723031}]
0,0,1,2,3,1	0.002	0.000956293777789	0:0.01174031909[&age_median=0.01174031909,age_mean=0.01174031909,age_n=2,age_range={0.01162205942,0.01185857876},age_hpdi_95={0.01162205942,0.01185857876},age_qi_95={0.0116279724035,0.0118526657765}],1:0.005373983625[&age_median=0.005373983625,age_mean=0.005373983625,age_n=2,age_range={0.00203413809,0.00871382916},age_hpdi_95={0.00203413809,0.00871382916},age_qi_95={0.00220113036675,0.00854683688325}],2:0.00252486606[&age_median=0.00252486606,age_mean=0.00252486606,age_n=2,age_range={0.00124765366,0.00380207846},age_hpdi_95={0.00124765366,0.00380207846},age_qi_95={0.00131151428,0.00373821784}],3:0.013112779095[&age_median=0.013112779095,age_mean=0.013112779095,age_n=2,age_range={0.01218122435,0.01404433384},age_hpdi_95={0.01218122435,0.01404433384},age_qi_95={0.0122278020873,0.0139977561027}]
0,1,2,3,2,1	0.002	0.00114441062295	0:0.01200323611[&age_median=0.01200323611,age_mean=0.01200323611,age_n=2,age_range={0.0077479601,0.01625851212},age_hpdi_95={0.0077479601,0.01625851212},age_qi_95={0.0079607239005,0.0160457483195}],1:0.008433545225[&age_median=0.008433545225,age_mean=0.008433545225,age_n=2,age_range={0.00835069899,0.00851639146},age_hpdi_95={0.00835069899,0.00851639146},age_qi_95={0.00835484130175,0.00851224914825}],2:0.011851368955[&age_median=0.011851368955,age_mean=0.011851368955,age_n=2,age_range={0.00508205359,0.01862068432},age_hpdi_95={0.00508205359,0.01862068432},age_qi_95={0.00542051935825,0.0182822185517}],3:0.005192262855[&age_median=0.005192262855,age_mean=0.005192262855,age_n=2,age_range={0.00369821347,0.00668631224},age_hpdi_95={0.00369821347,0.00668631224},age_qi_95={0.00377291593925,0.00661160977075}]
0,1,2,3,2,0	0.002	0.000955948196444	0:0.01046173366[&age_median=0.01046173366,age_mean=0.01046173366,age_n=2,age_range={0.00386133791,0.01706212941},age_hpdi_95={0.00386133791,0.01706212941},age_qi_95={0.0041913576975,0.0167321096225}],1:0.000835210165[&age_median=0.000835210165,age_mean=0.000835210165,age_n=2,age_range={0.00031571252,0.00135470781},age_hpdi_95={0.00031571252,0.00135470781},age_qi_95={0.00034168740225,0.00132873292775}],2:0.012499090915[&age_median=0.012499090915,age_mean=0.012499090915,age_n=2,age_range={0.01017801051,0.01482017132},age_hpdi_95={0.01017801051,0.01482017132},age_qi_95={0.0102940645303,0.0147041172998}],3:0.00166818141[&age_median=0.00166818141,age_mean=0.00166818141,age_n=2,age_range={0.00099234844,0.00234401438},age_hpdi_95={0.00099234844,0.00234401438},age_qi_95={0.0010261400885,0.0023102227315}]
0,1,2,0,2,2	0.002	0.00115269737562	0:0.01495678615[&age_median=0.01495678615,age_mean=0.01495678615,age_n=2,age_range={0.0098965266,0.0200170457},age_hpdi_95={0.0098965266,0.0200170457},age_qi_95={0.0101495395775,0.0197640327225}],1:0.002148512955[&age_median=0.002148512955,age_mean=0.002148512955,age_n=2,age_range={0.00020986479,0.00408716112},age_hpdi_95={0.00020986479,0.00408716112},age_qi_95={0.00030679719825,0.00399022871175}],2:0.002366198505[&age_median=0.002366198505,age_mean=0.002366198505,age_n=2,age_range={0.00228984915,0.00244254786},age_hpdi_95={0.00228984915,0.00244254786},age_qi_95={0.00229366661775,0.00243873039225}]
0,0,1,1,2,3	0.002	0.000964972909276	0:0.010507497135[&age_median=0.010507497135,age_mean=0.010507497135,age_n=2,age_range={0.00593377414,0.01508122013},age_hpdi_95={0.00593377414,0.01508122013},age_qi_95={0.00616246028975,0.0148525339802}],1:0.00130640858[&age_median=0.00130640858,age_mean=0.00130640858,age_n=2,age_range={0.00110587524,0.00150694192},age_hpdi_95={0.00110587524,0.00150694192},age_qi_95={0.001115901907,0.001496915253}],2:0.02120509404[&age_median=0.02120509404,age_mean=0.02120509404,age_n=2,age_range={0.01978689343,0.02262329465},age_hpdi_95={0.01978689343,0.02262329465},age_qi_95={0.0198578034605,0.0225523846195}],3:0.00780165241[&age_median=0.00780165241,age_mean=0.00780165241,age_n=2,age_range={0.00358414469,0.01201916013},age_hpdi_95={0.00358414469,0.01201916013},age_qi_95={0.003795020076,0.011808284744}]
0,1,1,2,1,1	0.002	0.00116024076842	0:0.017982258915[&age_median=0.017982258915,age_mean=0.017982258915,age_n=2,age_range={0.0135764185,0.02238809933},age_hpdi_95={0.0135764185,0.02238809933},age_qi_95={0.0137967105207,0.0221678073093}],1:0.007694188615[&age_median=0.007694188615,age_mean=0.007694188615,age_n=2,age_range={0.0058040339,0.00958434333},age_hpdi_95={0.0058040339,0.00958434333},age_qi_95={0.00589854163575,0.00948983559425}],2:0.002317512835[&age_median=0.002317512835,age_mean=0.002317512835,age_n=2,age_range={0.00070306833,0.00393195734},age_hpdi_95={0.00070306833,0.00393195734},age_qi_95={0.00078379055525,0.00385123511475}]
0,1,0,2,3,3	0.002	0.000964787519284	0:0.01239553963[&age_median=0.01239553963,age_mean=0.01239553963,age_n=2,age_range={0.00799632441,0.01679475485},age_hpdi_95={0.00799632441,0.01679475485},age_qi_95={0.008216285171,0.016574794089}],1:0.0105979537[&age_median=0.0105979537,age_mean=0.0105979537,age_n=2,age_range={0.00957358552,0.01162232188},age_hpdi_95={0.00957358552,0.01162232188},age_qi_95={0.009624803929,0.011571103471}],2:0.003646853335[&age_median=0.003646853335,age_mean=0.003646853335,age_n=2,age_range={0.00338994719,0.00390375948},age_hpdi_95={0.00338994719,0.00390375948},age_qi_95={0.00340279249725,0.00389091417275}],3:0.013324065725[&age_median=0.013324065725,age_mean=0.013324065725,age_n=2,age_range={0.00866207752,0.01798605393},age_hpdi_95={0.00866207752,0.01798605393},age_qi_95={0.00889517693025,0.0177529545197}]
0,1,0,0,1,0	0.002	0.00114883298423	0:0.00354617075[&age_median=0.00354617075,age_mean=0.00354617075,age_n=2,age_range={0.00060796668,0.00648437482},age_hpdi_95={0.00060796668,0.00648437482},age_qi_95={0.0007548768835,0.0063374646165}],1:0.00918603912[&age_median=0.00918603912,age_mean=0.00918603912,age_n=2,age_range={0.00404175402,0.01433032422},age_hpdi_95={0.00404175402,0.01433032422},age_qi_95={0.004298968275,0.014073109965}]
0,0,1,0,1,1	0.002	0.000944437817792	0:0.004461257985[&age_median=0.004461257985,age_mean=0.004461257985,age_n=2,age_range={0.00019210438,0.00873041159},age_hpdi_95={0.00019210438,0.00873041159},age_qi_95={0.00040556206025,0.00851695390975}],1:0.010214566515[&age_median=0.010214566515,age_mean=0.010214566515,age_n=2,age_range={0.00747058313,0.0129585499},age_hpdi_95={0.00747058313,0.0129585499},age_qi_95={0.00760778229925,0.0128213507308}]
0,1,1,2,2,1	0.002	0.00111099542676	0:0.02366979281[&age_median=0.02366979281,age_mean=0.02366979281,age_n=2,age_range={0.01799260636,0.02934697926},age_hpdi_95={0.01799260636,0.02934697926},age_qi_95={0.0182764656825,0.0290631199375}],1:0.00220449931[&age_median=0.00220449931,age_mean=0.00220449931,age_n=2,age_range={0.00042112941,0.00398786921},age_hpdi_95={0.00042112941,0.00398786921},age_qi_95={0.000510297905,0.003898700715}],2:0.010628411115[&age_median=0.010628411115,age_mean=0.010628411115,age_n=2,age_range={0.01042658229,0.01083023994},age_hpdi_95={0.01042658229,0.01083023994},age_qi_95={0.0104366737313,0.0108201484987}]
0,1,2,1,1,0	0.002	0.00108021978807	0:0.01188427974[&age_median=0.01188427974,age_mean=0.01188427974,age_n=2,age_range={0.00873516198,0.0150333975},age_hpdi_95={0.00873516198,0.0150333975},age_qi_95={0.008892617868,0.014875941612}],1:0.00288540943[&age_median=0.00288540943,age_mean=0.00288540943,age_n=2,age_range={0.00212322027,0.00364759859},age_hpdi_95={0.00212322027,0.00364759859},age_qi_95={0.002161329728,0.003609489132}],2:0.009874333265[&age_median=0.009874333265,age_mean=0.009874333265,age_n=2,age_range={0.00555786417,0.01419080236},age_hpdi_95={0.00555786417,0.01419080236},age_qi_95={0.00577368762475,0.0139749789052}]
0,1,2,1,1,1	0.002	0.000873013173404	0:0.01497184047[&age_median=0.01497184047,age_mean=0.01497184047,age_n=2,age_range={0.01064586567,0.01929781527},age_hpdi_95={0.01064586567,0.01929781527},age_qi_95={0.01086216441,0.01908151653}],1:0.005843747425[&age_median=0.005843747425,age_mean=0.005843747425,age_n=2,age_range={0.00394770382,0.00773979103},age_hpdi_95={0.00394770382,0.00773979103},age_qi_95={0.00404250600025,0.00764498884975}],2:0.00575397569[&age_median=0.00575397569,age_mean=0.00575397569,age_n=2,age_range={0.00197310863,0.00953484275},age_hpdi_95={0.00197310863,0.00953484275},age_qi_95={0.002162151983,0.009345799397}]
0,1,0,0,2,1	0.002	0.00101262803678	0:0.00705572784[&age_median=0.00705572784,age_mean=0.00705572784,age_n=2,age_range={0.00523159978,0.0088798559},age_hpdi_95={0.00523159978,0.0088798559},age_qi_95={0.005322806183,0.008788649497}],1:0.00959661571[&age_median=0.00959661571,age_mean=0.00959661571,age_n=2,age_range={0.00875693218,0.01043629924},age_hpdi_95={0.00875693218,0.01043629924},age_qi_95={0.0087989163565,0.0103943150635}],2:0.01324422602[&age_median=0.01324422602,age_mean=0.01324422602,age_n=2,age_range={0.00467910825,0.02180934379},age_hpdi_95={0.00467910825,0.02180934379},age_qi_95={0.0051073641385,0.0213810879015}]
0,1,0,2,3,0	0.002	0.000814534510173	0:0.01213700135[&age_median=0.01213700135,age_mean=0.01213700135,age_n=2,age_range={0.01171980072,0.01255420198},age_hpdi_95={0.01171980072,0.01255420198},age_qi_95={0.0117406607515,0.0125333419485}],1:0.001565352465[&age_median=0.001565352465,age_mean=0.001565352465,age_n=2,age_range={0.00013849077,0.00299221416},age_hpdi_95={0.00013849077,0.00299221416},age_qi_95={0.00020983385475,0.00292087107525}],2:0.003288591015[&age_median=0.003288591015,age_mean=0.003288591015,age_n=2,age_range={0.00239275894,0.00418442309},age_hpdi_95={0.00239275894,0.00418442309},age_qi_95={0.00243755054375,0.00413963148625}],3:0.01453864736[&age_median=0.01453864736,age_mean=0.01453864736,age_n=2,age_range={0.01246178216,0.01661551256},age_hpdi_95={0.01246178216,0.01661551256},age_qi_95={0.01256562542,0.0165116693}]
0,0,0,1,0,2	0.002	0.000944264487149	0:0.004962051845[&age_median=0.004962051845,age_mean=0.004962051845,age_n=2,age_range={0.00431228616,0.00561181753},age_hpdi_95={0.00431228616,0.00561181753},age_qi_95={0.00434477444425,0.00557932924575}],1:0.00421710467[&age_median=0.00421710467,age_mean=0.00421710467,age_n=2,age_range={6.711739e-05,0.00836709195},age_hpdi_95={6.711739e-05,0.00836709195},age_qi_95={0.000274616754,0.008159592586}],2:0.007085481705[&age_median=0.007085481705,age_mean=0.007085481705,age_n=2,age_range={0.00414772091,0.0100232425},age_hpdi_95={0.00414772091,0.0100232425},age_qi_95={0.00429460894975,0.00987635446025}]
0,0,0,1,0,0	0.002	0.000762450181765	0:0.006925199225[&age_median=0.006925199225,age_mean=0.006925199225,age_n=2,age_range={0.00395934112,0.00989105733},age_hpdi_95={0.00395934112,0.00989105733},age_qi_95={0.00410763402525,0.00974276442475}],1:0.002681929825[&age_median=0.002681929825,age_mean=0.002681929825,age_n=2,age_range={0.00056740025,0.0047964594},age_hpdi_95={0.00056740025,0.0047964594},age_qi_95={0.00067312672875,0.00469073292125}]
0,1,0,0,2,2	0.002	0.000891475136799	0:0.00923751932[&age_median=0.00923751932,age_mean=0.00923751932,age_n=2,age_range={0.00862915987,0.00984587877},age_hpdi_95={0.00862915987,0.00984587877},age_qi_95={0.0086595778425,0.0098154607975}],1:0.00434595025[&age_median=0.00434595025,age_mean=0.00434595025,age_n=2,age_range={0.00239702558,0.00629487492},age_hpdi_95={0.00239702558,0.00629487492},age_qi_95={0.0024944718135,0.0061974286865}],2:0.01337573809[&age_median=0.01337573809,age_mean=0.01337573809,age_n=2,age_range={0.01189454567,0.01485693051},age_hpdi_95={0.01189454567,0.01485693051},age_qi_95={0.011968605291,0.014782870889}]
0,1,0,1,2,1	0.002	0.000728975768765	0:0.00952681566[&age_median=0.00952681566,age_mean=0.00952681566,age_n=2,age_range={0.00917508848,0.00987854284},age_hpdi_95={0.00917508848,0.00987854284},age_qi_95={0.009192674839,0.009860956481}],1:0.00652016358[&age_median=0.00652016358,age_mean=0.00652016358,age_n=2,age_range={0.00478160496,0.0082587222},age_hpdi_95={0.00478160496,0.0082587222},age_qi_95={0.004868532891,0.008171794269}],2:0.01111320726[&age_median=0.01111320726,age_mean=0.01111320726,age_n=2,age_range={0.00023191859,0.02199449593},age_hpdi_95={0.00023191859,0.02199449593},age_qi_95={0.0007759830235,0.0214504314965}]
0,1,1,0,2,1	0.002	0.000866015511149	0:0.006244205695[&age_median=0.006244205695,age_mean=0.006244205695,age_n=2,age_range={0.00332136132,0.00916705007},age_hpdi_95={0.00332136132,0.00916705007},age_qi_95={0.00346750353875,0.00902090785125}],1:0.011162829365[&age_median=0.011162829365,age_mean=0.011162829365,age_n=2,age_range={0.00901191597,0.01331374276},age_hpdi_95={0.00901191597,0.01331374276},age_qi_95={0.00911946163975,0.0132061970902}],2:0.015225470325[&age_median=0.015225470325,age_mean=0.015225470325,age_n=2,age_range={0.00982318683,0.02062775382},age_hpdi_95={0.00982318683,0.02062775382},age_qi_95={0.0100933010047,0.0203576396452}]
0,1,1,0,2,2	0.002	0.000865308869295	0:0.00832452166[&age_median=0.00832452166,age_mean=0.00832452166,age_n=2,age_range={0.00639837212,0.0102506712},age_hpdi_95={0.00639837212,0.0102506712},age_qi_95={0.006494679597,0.010154363723}],1:0.004243630025[&age_median=0.004243630025,age_mean=0.004243630025,age_n=2,age_range={0.00022774085,0.0082595192},age_hpdi_95={0.00022774085,0.0082595192},age_qi_95={0.00042853530875,0.00805872474125}],2:0.014252855935[&age_median=0.014252855935,age_mean=0.014252855935,age_n=2,age_range={0.01112851422,0.01737719765},age_hpdi_95={0.01112851422,0.01737719765},age_qi_95={0.0112847313057,0.0172209805642}]
0,0,1,0,2,1	0.002	0.000726922439607	0:0.00790472134[&age_median=0.00790472134,age_mean=0.00790472134,age_n=2,age_range={0.00641693704,0.00939250564},age_hpdi_95={0.00641693704,0.00939250564},age_qi_95={0.006491326255,0.009318116425}],1:0.00658888296[&age_median=0.00658888296,age_mean=0.00658888296,age_n=2,age_range={0.00381772506,0.00936004086},age_hpdi_95={0.00381772506,0.00936004086},age_qi_95={0.003956282955,0.009221482965}],2:0.012054541805[&age_median=0.012054541805,age_mean=0.012054541805,age_n=2,age_range={0.01172960052,0.01237948309},age_hpdi_95={0.01172960052,0.01237948309},age_qi_95={0.0117458475842,0.0123632360258}]
0,1,1,1,1,1	0.002	0.000885877798952	0:0.01337189899[&age_median=0.01337189899,age_mean=0.01337189899,age_n=2,age_range={0.00369127302,0.02305252496},age_hpdi_95={0.00369127302,0.02305252496},age_qi_95={0.0041753043185,0.0225684936615}],1:0.00705885012[&age_median=0.00705885012,age_mean=0.00705885012,age_n=2,age_range={0.00688744538,0.00723025486},age_hpdi_95={0.00688744538,0.00723025486},age_qi_95={0.006896015617,0.007221684623}]
0,1,2,0,0,3	0.002	0.000753518343919	0:0.011179714855[&age_median=0.011179714855,age_mean=0.011179714855,age_n=2,age_range={0.00320886153,0.01915056818},age_hpdi_95={0.00320886153,0.01915056818},age_qi_95={0.00360740419625,0.0187520255137}],1:0.00740445398[&age_median=0.00740445398,age_mean=0.00740445398,age_n=2,age_range={0.00668822528,0.00812068268},age_hpdi_95={0.00668822528,0.00812068268},age_qi_95={0.006724036715,0.008084871245}],2:0.004467371885[&age_median=0.004467371885,age_mean=0.004467371885,age_n=2,age_range={0.00250492129,0.00642982248},age_hpdi_95={0.00250492129,0.00642982248},age_qi_95={0.00260304381975,0.00633169995025}],3:0.01812618769[&age_median=0.01812618769,age_mean=0.01812618769,age_n=2,age_range={0.01451516964,0.02173720574},age_hpdi_95={0.01451516964,0.02173720574},age_qi_95={0.0146957205425,0.0215566548375}]
0,1,2,2,1,2	0.002	0.00092579370423	0:0.015532237655[&age_median=0.015532237655,age_mean=0.015532237655,age_n=2,age_range={0.01092960718,0.02013486813},age_hpdi_95={0.01092960718,0.02013486813},age_qi_95={0.0111597387037,0.0199047366063}],1:0.00524687732[&age_median=0.00524687732,age_mean=0.00524687732,age_n=2,age_range={0.00310947981,0.00738427483},age_hpdi_95={0.00310947981,0.00738427483},age_qi_95={0.0032163496855,0.0072774049545}],2:0.0053493421[&age_median=0.0053493421,age_mean=0.0053493421,age_n=2,age_range={0.00272648191,0.00797220229},age_hpdi_95={0.00272648191,0.00797220229},age_qi_95={0.0028576249195,0.0078410592805}]
0,1,0,1,1,2	0.002	0.000790403932778	0:0.01720599681[&age_median=0.01720599681,age_mean=0.01720599681,age_n=2,age_range={0.01488772821,0.01952426541},age_hpdi_95={0.01488772821,0.01952426541},age_qi_95={0.01500364164,0.01940835198}],1:0.0084385059[&age_median=0.0084385059,age_mean=0.0084385059,age_n=2,age_range={0.00794949931,0.00892751249},age_hpdi_95={0.00794949931,0.00892751249},age_qi_95={0.0079739496395,0.0089030621605}],2:0.00146497554[&age_median=0.00146497554,age_mean=0.00146497554,age_n=2,age_range={0.00130800398,0.0016219471},age_hpdi_95={0.00130800398,0.0016219471},age_qi_95={0.001315852558,0.001614098522}]
0,0,1,1,0,1	0.002	0.000970283882582	0:0.011267160685[&age_median=0.011267160685,age_mean=0.011267160685,age_n=2,age_range={0.00586127918,0.01667304219},age_hpdi_95={0.00586127918,0.01667304219},age_qi_95={0.00613157325525,0.0164027481147}],1:0.003092479205[&age_median=0.003092479205,age_mean=0.003092479205,age_n=2,age_range={0.00041450282,0.00577045559},age_hpdi_95={0.00041450282,0.00577045559},age_qi_95={0.00054840163925,0.00563655677075}]
0,1,0,0,0,0	0.002	0.000824486712938	0:0.00940153351[&age_median=0.00940153351,age_mean=0.00940153351,age_n=2,age_range={0.00915639794,0.00964666908},age_hpdi_95={0.00915639794,0.00964666908},age_qi_95={0.0091686547185,0.0096344123015}],1:0.006967715655[&age_median=0.006967715655,age_mean=0.006967715655,age_n=2,age_range={0.00569675032,0.00823868099},age_hpdi_95={0.00569675032,0.00823868099},age_qi_95={0.00576029858675,0.00817513272325}]
0,1,2,0,1,0	0.002	0.00100387906906	0:0.006609144855[&age_median=0.006609144855,age_mean=0.006609144855,age_n=2,age_range={0.00440950891,0.0088087808},age_hpdi_95={0.00440950891,0.0088087808},age_qi_95={0.00451949070725,0.00869879900275}],1:0.009255063195[&age_median=0.009255063195,age_mean=0.009255063195,age_n=2,age_range={0.00541419348,0.01309593291},age_hpdi_95={0.00541419348,0.01309593291},age_qi_95={0.00560623696575,0.0129038894242}],2:0.004569815795[&age_median=0.004569815795,age_mean=0.004569815795,age_n=2,age_range={0.00305264708,0.00608698451},age_hpdi_95={0.00305264708,0.00608698451},age_qi_95={0.00312850551575,0.00601112607425}]
