PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
11	0.02590725736	0.00107987072	0.00406309668	0.00551749225	0.00406309668	0.01050711457	0.014037	0.013272	0.006862	0.004341	0.008774	0.010630	0.014037	0.013272	0.006862	0.004341	0.008774	0.010630	0.014037	0.013272	0.006862	0.004341	0.008774	0.010630	1	5	8.2072768029268e-05	0.00852298804333333	0.00962957681179257	1.06293733410599	0.043048	0.007368	0.004235	0.005508	0.015886	0.010767	0.043586	0.009508	0.007037	0.007774	0.014730	0.017140	0.040527	0.000388	0.008707	0.008384	0.007149	0.023605	0.062255	0.030112	0.023269	0.029793	0.036622	0.037650
2	0.00933014787	0.00933014787	0.00933014787	0.00933014787	0.00933014787	0.00933014787	0.011428	0.002797	0.003299	0.006805	0.008994	0.008606	0.011428	0.002797	0.003299	0.006805	0.008994	0.008606	0.011428	0.002797	0.003299	0.006805	0.008994	0.008606	1	1	0	0.00933014787	0	0	0.018595	0.002623	0.009471	0.008056	0.016997	0.011222	0.022940	0.003457	0.008797	0.010722	0.018939	0.013080	0.014223	0.003613	0.007234	0.011158	0.011606	0.028853	0.044826	0.018119	0.026033	0.035025	0.041589	0.032840
1	0.02123320024	0.00413073941	0.00014861696	0.00042009783	0.01237753225	0.00641153364	0.014408	0.008002	0.017344	0.006260	0.008390	0.006156	0.014408	0.008002	0.017344	0.006260	0.008390	0.006156	0.014408	0.008002	0.017344	0.006260	0.008390	0.006156	1	6	6.58165452727372e-05	0.007453620055	0.00883014492113621	1.08842946512305	0.036524	0.006304	0.005621	0.010833	0.015845	0.011847	0.033263	0.010372	0.007917	0.006701	0.013047	0.014433	0.044443	0.004462	0.000000	0.000177	0.024195	0.038004	0.054181	0.031460	0.024688	0.027652	0.034445	0.034515
61	0.00736107810	0.00298780011	0.00868047280	0.00611076498	0.00868047280	0.00298780011	0.015026	0.007362	0.005963	0.000618	0.011204	0.008523	0.015026	0.007362	0.005963	0.000618	0.011204	0.008523	0.015026	0.007362	0.005963	0.000618	0.011204	0.008523	1	4	6.8544904514397e-06	0.00613473148333333	0.00111732526029245	0.426768178669375	0.018551	0.004056	0.005133	0.006076	0.032562	0.011614	0.021793	0.004322	0.007037	0.004021	0.027356	0.009923	0.009427	0.000853	0.005968	0.011597	0.032746	0.003845	0.043672	0.020264	0.023269	0.021400	0.050136	0.028569
1	0.03597430347	0.00122566013	0.00278590023	0.00110851516	0.01047379839	0.00429902561	0.012355	0.004722	0.006452	0.005513	0.009439	0.006852	0.012355	0.004722	0.006452	0.005513	0.009439	0.006852	0.012355	0.004722	0.006452	0.005513	0.009439	0.006852	1	6	0.000182526828889243	0.00931120049833333	0.0196029318584552	1.45096747017464	0.046376	0.005632	0.007854	0.006828	0.027860	0.005079	0.034410	0.003457	0.007037	0.006165	0.022306	0.006766	0.060158	0.000602	0.000629	0.000000	0.018075	0.006314	0.055131	0.018119	0.023269	0.026518	0.045190	0.023562
136	0.00936055856	0.00627567391	0.00459064958	0.00936055856	0.00627567391	0.00222361251	0.017089	0.002673	0.003952	0.003122	0.005859	0.009170	0.017089	0.002673	0.003952	0.003122	0.005859	0.009170	0.017089	0.002673	0.003952	0.003122	0.005859	0.009170	1	4	7.65206653554302e-06	0.00634778783833333	0.00120546979994091	0.435779670203907	0.021025	0.004955	0.005313	0.006526	0.009561	0.019007	0.022940	0.004322	0.007037	0.005361	0.009680	0.018042	0.009456	0.007342	0.010698	0.011876	0.012453	0.000223	0.044826	0.020264	0.023269	0.024722	0.029633	0.038641
71	0.03453657384	0.00808741283	0.00068073103	0.00132661420	0.00808741283	0.00068073103	0.009380	0.004916	0.006785	0.009824	0.009248	0.002645	0.009380	0.004916	0.006785	0.009824	0.009248	0.002645	0.009380	0.004916	0.006785	0.009824	0.009248	0.002645	1	4	0.000170204690260743	0.00889991262666667	0.01912431024893	1.46588539791862	0.034982	0.006526	0.006057	0.005258	0.014930	0.006127	0.027528	0.006050	0.008797	0.010454	0.021464	0.007217	0.044127	0.006261	0.000000	0.001503	0.009441	0.000000	0.049187	0.023991	0.026033	0.034582	0.044315	0.024339
1	0.00693874535	0.00569236394	0.00569276051	0.00182103169	0.00711115155	0.00482597378	0.013402	0.004040	0.005780	0.006802	0.003949	0.009972	0.013402	0.004040	0.005780	0.006802	0.003949	0.009972	0.013402	0.004040	0.005780	0.006802	0.003949	0.009972	1	6	3.71772627537473e-06	0.00534700447	0.00069529140965441	0.360602022547403	0.018817	0.009421	0.015271	0.004871	0.013556	0.006710	0.029822	0.008643	0.013195	0.009382	0.014730	0.012178	0.005632	0.012410	0.009065	0.002294	0.012923	0.011781	0.051238	0.028702	0.031938	0.032748	0.036622	0.031677
53	0.00476297792	0.00567593429	0.00320090878	0.00320090878	0.00320090878	0.00567593429	0.008479	0.005167	0.008603	0.005312	0.004033	0.008529	0.008479	0.005167	0.008603	0.005312	0.004033	0.008529	0.008479	0.005167	0.008603	0.005312	0.004033	0.008529	1	3	1.52472221041242e-06	0.00428626214	0.000355723042737751	0.288082339425935	0.022545	0.009945	0.007905	0.007806	0.009148	0.013039	0.024087	0.007779	0.008797	0.007506	0.009680	0.013531	0.009862	0.009469	0.004817	0.018690	0.008164	0.008148	0.045952	0.027220	0.026033	0.029272	0.029633	0.033407
2	0.00161325841	0.00161325841	0.00161325841	0.00161325841	0.00161325841	0.00161325841	0.013171	0.008884	0.006111	0.005674	0.005616	0.010337	0.013171	0.008884	0.006111	0.005674	0.005616	0.010337	0.013171	0.008884	0.006111	0.005674	0.005616	0.010337	1	1	0	0.00161325841	0	0	0.029712	0.008096	0.002413	0.006023	0.012257	0.009776	0.032116	0.012965	0.004398	0.006433	0.009259	0.009021	0.000000	0.000807	0.001164	0.001149	0.000000	0.000509	0.053217	0.035207	0.018377	0.027091	0.028977	0.027231
14	0.00821890751	0.00146924664	0.01099123210	0.01711632256	0.01711632256	0.00722688158	0.018122	0.013438	0.002770	0.004982	0.001967	0.006903	0.018122	0.013438	0.002770	0.004982	0.001967	0.006903	0.018122	0.013438	0.002770	0.004982	0.001967	0.006903	1	5	3.70280744631633e-05	0.0103564854916667	0.00357535135765486	0.587561273007424	0.027915	0.003903	0.005467	0.011206	0.014243	0.005730	0.034410	0.004322	0.005278	0.012331	0.009680	0.011276	0.007181	0.000371	0.016029	0.024763	0.025385	0.009953	0.055131	0.020264	0.020137	0.037581	0.029633	0.030471
11	0.00359041279	0.00273431473	0.00292352253	0.00984438485	0.00292352253	0.00702730685	0.016955	0.005263	0.003206	0.006262	0.006659	0.009000	0.016955	0.005263	0.003206	0.006262	0.006659	0.009000	0.016955	0.005263	0.003206	0.006262	0.006659	0.009000	1	5	8.63386548409725e-06	0.00484057738	0.0017836437280747	0.607023454648912	0.034616	0.006025	0.003799	0.010104	0.008389	0.009458	0.029822	0.006915	0.005278	0.010454	0.009259	0.011727	0.025958	0.006651	0.005448	0.017660	0.004270	0.004966	0.051238	0.025655	0.020137	0.034582	0.028977	0.031079
8	0.02294146090	0.01051049237	0.00347621807	0.00288154390	0.00168139703	0.00288154390	0.008340	0.006661	0.003010	0.002457	0.011069	0.008305	0.008340	0.006661	0.003010	0.002457	0.011069	0.008305	0.008340	0.006661	0.003010	0.002457	0.011069	0.008305	1	5	6.80286841387651e-05	0.007395442695	0.00919873048097023	1.11527472247447	0.031776	0.015970	0.003029	0.004460	0.011847	0.005804	0.025234	0.011236	0.005278	0.004557	0.013047	0.015787	0.036373	0.010654	0.002485	0.004277	0.002003	0.014925	0.047053	0.032755	0.020137	0.022786	0.034445	0.036115
1	0.00522939636	0.00054642456	0.00514972710	0.00519721687	0.00342088492	0.01883264489	0.010291	0.003102	0.008553	0.002682	0.014448	0.004432	0.010291	0.003102	0.008553	0.002682	0.014448	0.004432	0.010291	0.003102	0.008553	0.002682	0.014448	0.004432	1	6	4.04180439719782e-05	0.00639604911666667	0.00631922038663804	0.993975902966433	0.033040	0.003692	0.003876	0.008364	0.014366	0.013875	0.024087	0.004322	0.006158	0.007238	0.018097	0.017140	0.049527	0.000871	0.006198	0.012946	0.002022	0.033370	0.045952	0.020264	0.021758	0.028742	0.040642	0.037650
19	0.01134577991	0.00001719105	0.00208192232	0.00208192232	0.00208192232	0.00696233491	0.007335	0.011629	0.004070	0.003890	0.008411	0.009974	0.007335	0.011629	0.004070	0.003890	0.008411	0.009974	0.007335	0.011629	0.004070	0.003890	0.008411	0.009974	1	4	1.79162779334759e-05	0.004095178805	0.00437496841691041	1.033596492031	0.023676	0.007868	0.003106	0.003913	0.016830	0.006609	0.019499	0.009508	0.005278	0.006701	0.017676	0.009923	0.016049	0.000000	0.004228	0.003794	0.003324	0.008520	0.041275	0.030112	0.020137	0.027652	0.040160	0.028569
12	0.02884378391	0.00383669694	0.00837447092	0.00276401828	0.00383669694	0.00826450590	0.006485	0.004147	0.006521	0.002888	0.010316	0.007844	0.006485	0.004147	0.006521	0.002888	0.010316	0.007844	0.006485	0.004147	0.006521	0.002888	0.010316	0.007844	1	5	9.72600704808477e-05	0.009320028815	0.0104355976157835	1.05815681880891	0.040918	0.005462	0.006519	0.005232	0.010371	0.011148	0.026381	0.006050	0.007037	0.005629	0.010522	0.012629	0.061868	0.002045	0.000000	0.008759	0.011705	0.014823	0.048131	0.023991	0.023269	0.025335	0.030904	0.032264
3	0.02300419745	0.00367553126	0.00121157716	0.00367553126	0.00267157694	0.01017183638	0.013659	0.008763	0.007065	0.002674	0.007706	0.007523	0.013659	0.008763	0.007065	0.002674	0.007706	0.007523	0.013659	0.008763	0.007065	0.002674	0.007706	0.007523	1	5	6.79143868271143e-05	0.00740170840833333	0.00917550153024831	1.11339411127295	0.030866	0.011731	0.011858	0.003368	0.008820	0.013012	0.028675	0.011236	0.009677	0.004825	0.015151	0.014884	0.043412	0.012088	0.006659	0.006895	0.005188	0.017207	0.050222	0.032755	0.027313	0.023449	0.037147	0.035056
1	0.00460550904	0.01306447793	0.00167019452	0.00415475830	0.00597555066	0.00399565882	0.009270	0.003236	0.002330	0.009091	0.006359	0.006830	0.009270	0.003236	0.002330	0.009091	0.006359	0.006830	0.009270	0.003236	0.002330	0.009091	0.006359	0.006830	1	6	1.53903001272238e-05	0.005577691545	0.00275925981260475	0.703346047288608	0.033307	0.007754	0.003619	0.013424	0.011779	0.007785	0.025234	0.006915	0.007037	0.010454	0.013047	0.009472	0.011963	0.011071	0.003059	0.002357	0.010551	0.016464	0.047053	0.025655	0.023269	0.034582	0.034445	0.027908
5	0.00815691245	0.00161107462	0.00292821112	0.00083707083	0.00815691245	0.00800746792	0.016215	0.012213	0.010659	0.002521	0.006656	0.004912	0.016215	0.012213	0.010659	0.002521	0.006656	0.004912	0.016215	0.012213	0.010659	0.002521	0.006656	0.004912	1	5	1.24137846821602e-05	0.00494960823166667	0.00250803378795501	0.711838181347043	0.040274	0.008096	0.012705	0.002111	0.010897	0.008029	0.029822	0.009508	0.011436	0.003753	0.013468	0.009923	0.049294	0.002993	0.001789	0.001222	0.008715	0.022615	0.051238	0.030112	0.029712	0.020672	0.035001	0.028569
76	0.00756919260	0.00756919260	0.00777485219	0.00777485219	0.00756919260	0.00777485219	0.010976	0.002913	0.006397	0.003404	0.004639	0.003253	0.010976	0.002913	0.006397	0.003404	0.004639	0.003253	0.010976	0.002913	0.006397	0.003404	0.004639	0.003253	1	2	1.26887600876619e-08	0.007672022395	1.65390029308718e-06	0.0146824905886028	0.020503	0.012562	0.007520	0.007306	0.010750	0.004480	0.027528	0.008643	0.009677	0.007238	0.011784	0.007217	0.016668	0.021769	0.018019	0.015092	0.007632	0.012299	0.049187	0.028702	0.027313	0.028742	0.032721	0.024339
49	0.02210832953	0.00763035991	0.00307469887	0.00145651983	0.02210832953	0.00307469887	0.009465	0.015184	0.005688	0.002240	0.006548	0.012529	0.009465	0.015184	0.005688	0.002240	0.006548	0.012529	0.009465	0.015184	0.005688	0.002240	0.006548	0.012529	1	4	9.35398494659212e-05	0.00990882275666667	0.00944005678202161	0.976059456076408	0.030311	0.011054	0.012140	0.003301	0.025185	0.013303	0.027528	0.008643	0.011436	0.004289	0.016834	0.018493	0.031764	0.012589	0.005863	0.001764	0.044741	0.004962	0.049187	0.028702	0.029712	0.022104	0.039181	0.039128
11	0.00320526532	0.00020757045	0.01636280206	0.00091754911	0.01636280206	0.00705789469	0.019720	0.007057	0.003444	0.003282	0.004726	0.006209	0.019720	0.007057	0.003444	0.003282	0.004726	0.006209	0.019720	0.007057	0.003444	0.003282	0.004726	0.006209	1	5	5.44232090456078e-05	0.00735231394833333	0.00740218785923101	1.00338598282478	0.025718	0.005405	0.010780	0.001712	0.016375	0.007393	0.024087	0.006050	0.013195	0.003217	0.010522	0.011276	0.013820	0.002025	0.039425	0.000129	0.030558	0.015758	0.045952	0.023991	0.031938	0.019135	0.030904	0.030471
63	0.00827360695	0.00069077419	0.00635589892	0.00084665332	0.00635589892	0.00635589892	0.011511	0.010684	0.011216	0.003153	0.011096	0.009471	0.011511	0.010684	0.011216	0.003153	0.011096	0.009471	0.011511	0.010684	0.011216	0.003153	0.011096	0.009471	1	4	1.03684126439726e-05	0.00481312187	0.00215419698981623	0.669004868424242	0.026028	0.004830	0.014578	0.003034	0.011109	0.010714	0.026381	0.008643	0.016714	0.005361	0.019781	0.014433	0.021663	0.000312	0.006781	0.000431	0.008414	0.003468	0.048131	0.028702	0.035994	0.024722	0.042516	0.034515
4	0.02543026779	0.00780592619	0.00009801836	0.00794811877	0.00264122091	0.00780592619	0.005972	0.006694	0.010539	0.004446	0.006468	0.009366	0.005972	0.006694	0.010539	0.004446	0.006468	0.009366	0.005972	0.006694	0.010539	0.004446	0.006468	0.009366	1	5	7.85463830803536e-05	0.00862157970166666	0.00911043982637771	1.02796007716955	0.042138	0.006725	0.004646	0.010065	0.007395	0.009914	0.033263	0.008643	0.005278	0.007774	0.010522	0.013080	0.048943	0.004736	0.000011	0.009617	0.004829	0.011735	0.054181	0.028702	0.020137	0.029793	0.030904	0.032840
1	0.01031487537	0.00054905266	0.00308716254	0.00663186731	0.02375312149	0.00277699604	0.018113	0.003723	0.003508	0.006127	0.006575	0.006100	0.018113	0.003723	0.003508	0.006127	0.006575	0.006100	0.018113	0.003723	0.003508	0.006127	0.006575	0.006100	1	6	7.24385048762792e-05	0.007852179235	0.00922527399188681	1.08391327352169	0.031310	0.002327	0.002105	0.010105	0.026815	0.008394	0.022940	0.004322	0.003519	0.008846	0.017676	0.013531	0.011523	0.000622	0.000149	0.018464	0.041036	0.026363	0.044826	0.020264	0.016431	0.031793	0.040160	0.033407
12	0.01334196409	0.00891111916	0.00912718651	0.00530785893	0.00891111916	0.01006598296	0.010619	0.006273	0.009094	0.006577	0.008287	0.007713	0.010619	0.006273	0.009094	0.006577	0.008287	0.007713	0.010619	0.006273	0.009094	0.006577	0.008287	0.007713	1	5	6.63813758359521e-06	0.00927753846833333	0.0007155063389123	0.277709259835181	0.019993	0.006651	0.005647	0.006234	0.027457	0.013981	0.025234	0.006915	0.010556	0.009918	0.020201	0.015787	0.012482	0.008281	0.005508	0.004745	0.034756	0.015375	0.047053	0.025655	0.028537	0.033677	0.042973	0.036115
59	0.01292486259	0.00046907724	0.01292486259	0.00046907724	0.01292486259	0.00046907724	0.012565	0.010747	0.007115	0.000578	0.004783	0.012312	0.012565	0.010747	0.007115	0.000578	0.004783	0.012312	0.012565	0.010747	0.007115	0.000578	0.004783	0.012312	1	2	4.65439766055824e-05	0.006696969915	0.00695000533022141	1.01871662770302	0.040829	0.005536	0.013526	0.000895	0.022827	0.011307	0.032116	0.006915	0.014955	0.001072	0.015151	0.010374	0.038147	0.000368	0.009366	0.000000	0.038199	0.000000	0.053217	0.025655	0.034023	0.011040	0.037147	0.029217
53	0.00675640788	0.00099901875	0.00059422787	0.00059422787	0.00059422787	0.00099901875	0.016048	0.007910	0.004502	0.010285	0.011086	0.003553	0.016048	0.007910	0.004502	0.010285	0.011086	0.003553	0.016048	0.007910	0.004502	0.010285	0.011086	0.003553	1	3	6.03985268515341e-06	0.001756188165	0.00343918311575309	1.39940082931015	0.025474	0.003738	0.010369	0.004222	0.008509	0.005825	0.025234	0.007779	0.008797	0.005629	0.009259	0.005864	0.008994	0.000277	0.001729	0.000701	0.000098	0.002231	0.047053	0.027220	0.026033	0.025335	0.028977	0.021928
29	0.01061726765	0.01313159372	0.00106259074	0.00106259074	0.01061726765	0.01313159372	0.006219	0.004334	0.007364	0.013836	0.007372	0.010623	0.006219	0.004334	0.007364	0.013836	0.007372	0.010623	0.006219	0.004334	0.007364	0.013836	0.007372	0.010623	1	3	3.24366025829357e-05	0.00827048403666667	0.00392197148789963	0.688631289859031	0.026006	0.011384	0.005339	0.006037	0.018524	0.009522	0.024087	0.008643	0.008797	0.010186	0.018939	0.010825	0.032373	0.010591	0.000000	0.005080	0.021235	0.008812	0.045952	0.028702	0.026033	0.034132	0.041589	0.029850
2	0.00716527368	0.00716527368	0.00716527368	0.00716527368	0.00716527368	0.00716527368	0.010989	0.004481	0.004442	0.003969	0.009253	0.006316	0.010989	0.004481	0.004442	0.003969	0.009253	0.006316	0.010989	0.004481	0.004442	0.003969	0.009253	0.006316	1	1	0	0.00716527368	0	0	0.024320	0.013102	0.007186	0.004910	0.010197	0.016624	0.024087	0.008643	0.006158	0.006969	0.012626	0.013080	0.019159	0.022003	0.016116	0.007855	0.008513	0.005528	0.045952	0.028702	0.021758	0.028203	0.033879	0.032840
100	0.02074118813	0.00059324078	0.00059324078	0.00697705192	0.00697705192	0.00697705192	0.007269	0.004534	0.006301	0.004868	0.003903	0.004772	0.007269	0.004534	0.006301	0.004868	0.003903	0.004772	0.007269	0.004534	0.006301	0.004868	0.003903	0.004772	1	3	5.41584056562057e-05	0.007143137575	0.00758187912350348	1.03025307830426	0.034039	0.003988	0.007392	0.007855	0.015466	0.007960	0.025234	0.003457	0.007917	0.009650	0.010522	0.010374	0.044748	0.000000	0.003291	0.010981	0.025532	0.009751	0.047053	0.018119	0.024688	0.033216	0.030904	0.029217
7	0.02024204478	0.00084053942	0.00165642606	0.00141507368	0.02781654193	0.02781654193	0.008892	0.008366	0.008804	0.005790	0.003227	0.007311	0.008892	0.008366	0.008804	0.005790	0.003227	0.007311	0.008892	0.008366	0.008804	0.005790	0.003227	0.007311	1	5	0.000180342876633369	0.0132978613	0.0135617955823745	1.00987517768933	0.034738	0.001348	0.004030	0.005427	0.027860	0.014490	0.027528	0.003457	0.005278	0.006969	0.018097	0.018493	0.038190	0.000216	0.000000	0.003900	0.043334	0.041774	0.049187	0.018119	0.020137	0.028203	0.040642	0.039128
1	0.00947311002	0.00874535528	0.00905189537	0.00804447671	0.01542438213	0.01362757174	0.010811	0.006542	0.001465	0.003105	0.004074	0.010208	0.010811	0.006542	0.001465	0.003105	0.004074	0.010208	0.010811	0.006542	0.001465	0.003105	0.004074	0.010208	1	6	9.19595481384109e-06	0.0107277985416667	0.00085720800760045	0.282675263087299	0.039098	0.008500	0.008059	0.008731	0.020541	0.016380	0.033263	0.007779	0.009677	0.006701	0.014730	0.017591	0.010586	0.010749	0.023981	0.020406	0.034255	0.033958	0.054181	0.027220	0.027313	0.027652	0.036622	0.038149
10	0.01529935310	0.00750430876	0.00029101288	0.00261486570	0.01516271890	0.00029101288	0.011676	0.002459	0.010001	0.001000	0.009421	0.008608	0.011676	0.002459	0.010001	0.001000	0.009421	0.008608	0.011676	0.002459	0.010001	0.001000	0.009421	0.008608	1	5	4.89794605326055e-05	0.00686054537	0.00713929547740976	1.02011317817599	0.027781	0.009951	0.015810	0.003374	0.018043	0.012964	0.021793	0.006915	0.009677	0.003217	0.015993	0.010374	0.029895	0.016129	0.003180	0.007642	0.026670	0.000642	0.043672	0.025655	0.027313	0.019135	0.038177	0.029217
28	0.01143900795	0.00087639246	0.01143900795	0.00087639246	0.01779719448	0.01810554169	0.018125	0.009516	0.013526	0.004597	0.008821	0.006903	0.018125	0.009516	0.013526	0.004597	0.008821	0.006903	0.018125	0.009516	0.013526	0.004597	0.008821	0.006903	1	4	5.94141042151074e-05	0.0100889228316667	0.00588904338019328	0.764011642393565	0.025829	0.005860	0.010369	0.005976	0.018101	0.006641	0.025234	0.008643	0.012316	0.007238	0.017255	0.007217	0.029408	0.000522	0.013008	0.000297	0.028583	0.016840	0.047053	0.028702	0.030844	0.028742	0.039673	0.024339
130	0.00248270658	0.01288653498	0.00248270658	0.00248270658	0.01767806730	0.01767806730	0.013481	0.004191	0.008673	0.004957	0.005051	0.007686	0.013481	0.004191	0.008673	0.004957	0.005051	0.007686	0.013481	0.004191	0.008673	0.004957	0.005051	0.007686	1	3	5.85343474847554e-05	0.00928179822	0.00630635854145463	0.824277163204973	0.020193	0.013967	0.004825	0.006648	0.018125	0.011185	0.029822	0.012101	0.008797	0.007506	0.013047	0.013982	0.000339	0.011211	0.010203	0.014427	0.030671	0.029249	0.051238	0.034002	0.026033	0.029272	0.034445	0.033965
32	0.01274162075	0.00487996786	0.00037248352	0.00037248352	0.00487996786	0.00656315074	0.007044	0.004278	0.006659	0.003904	0.011136	0.005742	0.007044	0.004278	0.006659	0.003904	0.011136	0.005742	0.007044	0.004278	0.006659	0.003904	0.011136	0.005742	1	4	2.10453455464433e-05	0.00496827904166667	0.00423594274193251	0.923362112563551	0.020991	0.007094	0.003747	0.010525	0.018729	0.011164	0.020646	0.008643	0.004398	0.007238	0.014730	0.010374	0.019212	0.005366	0.000000	0.001328	0.019866	0.008881	0.042489	0.028702	0.018377	0.028742	0.036622	0.029217
35	0.00758626217	0.00473842717	0.00571654505	0.00081002786	0.00473842717	0.00081002786	0.010130	0.008273	0.006600	0.006749	0.021691	0.004465	0.010130	0.008273	0.006600	0.006749	0.021691	0.004465	0.010130	0.008273	0.006600	0.006749	0.021691	0.004465	1	4	7.444713631081e-06	0.00406661954666667	0.00183068849830895	0.670950459410639	0.036036	0.007197	0.008341	0.007340	0.014540	0.009114	0.030969	0.007779	0.010556	0.010186	0.024410	0.007668	0.023905	0.007525	0.013041	0.004093	0.009730	0.001635	0.052236	0.027220	0.028537	0.034132	0.047309	0.025093
102	0.01314079806	0.00187358004	0.00187358004	0.01314079806	0.00157683306	0.00190495297	0.011544	0.003721	0.005309	0.000599	0.008681	0.010811	0.011544	0.003721	0.005309	0.000599	0.008681	0.010811	0.011544	0.003721	0.005309	0.000599	0.008681	0.010811	1	4	3.42675186397782e-05	0.00558509037166667	0.00613553521239663	1.04812027968606	0.023610	0.013034	0.005852	0.007659	0.006923	0.017567	0.026381	0.010372	0.008797	0.005629	0.012205	0.011727	0.019564	0.010575	0.000000	0.021187	0.002021	0.000215	0.048131	0.031460	0.026033	0.025335	0.033305	0.031079
1	0.01873437145	0.00141003753	0.00001145059	0.00021718729	0.00897272140	0.00854238164	0.009200	0.005557	0.008116	0.006049	0.009179	0.007365	0.009200	0.005557	0.008116	0.006049	0.009179	0.007365	0.009200	0.005557	0.008116	0.006049	0.009179	0.007365	1	6	5.34484420990962e-05	0.00631469165	0.00846414125368991	1.15775156560251	0.038233	0.006719	0.004569	0.011972	0.020096	0.010772	0.030969	0.009508	0.006158	0.008042	0.018097	0.010825	0.059787	0.002357	0.000000	0.002781	0.022171	0.002665	0.052236	0.030112	0.021758	0.030305	0.040642	0.029850
9	0.02422549657	0.00057208275	0.00132542779	0.00132542779	0.01228698367	0.00777849300	0.006229	0.006178	0.009862	0.008538	0.005049	0.007415	0.006229	0.006178	0.009862	0.008538	0.005049	0.007415	0.006229	0.006178	0.009862	0.008538	0.005049	0.007415	1	5	8.51856871999741e-05	0.00791898526166667	0.0107571468294469	1.16550403376957	0.037079	0.006924	0.007186	0.006737	0.026654	0.004735	0.029822	0.008643	0.008797	0.007506	0.018097	0.008570	0.051603	0.000661	0.001220	0.003731	0.039158	0.014700	0.051238	0.028702	0.026033	0.029272	0.040642	0.026537
60	0.00966286332	0.00152998943	0.00571277638	0.00152998943	0.00413356673	0.00966286332	0.013537	0.008318	0.002120	0.005667	0.015239	0.007113	0.013537	0.008318	0.002120	0.005667	0.015239	0.007113	0.013537	0.008318	0.002120	0.005667	0.015239	0.007113	1	4	1.35989904013683e-05	0.00537200810166667	0.00253145381466368	0.686462274004986	0.025163	0.007146	0.005595	0.009268	0.014660	0.009199	0.025234	0.008643	0.007037	0.008578	0.024831	0.013531	0.020879	0.000730	0.014230	0.001128	0.004381	0.029648	0.047053	0.028702	0.023269	0.031305	0.047723	0.033407
1	0.02372856987	0.01475257952	0.00265829307	0.00193482326	0.01263850371	0.00724395867	0.014857	0.004474	0.007431	0.004741	0.007874	0.003422	0.014857	0.004474	0.007431	0.004741	0.007874	0.003422	0.014857	0.004474	0.007431	0.004741	0.007874	0.003422	1	6	6.86217609453946e-05	0.0104927880166667	0.006539897769439	0.789477996436737	0.024963	0.013444	0.004440	0.002981	0.019635	0.007044	0.024087	0.012101	0.005278	0.004825	0.015151	0.007217	0.020270	0.011056	0.001982	0.002468	0.022750	0.011199	0.045952	0.034002	0.020137	0.023449	0.037147	0.024339
11	0.01818869215	0.00005142845	0.00791553301	0.01082422223	0.00791553301	0.00940024565	0.015213	0.005346	0.012752	0.002126	0.005833	0.005505	0.015213	0.005346	0.012752	0.002126	0.005833	0.005505	0.015213	0.005346	0.012752	0.002126	0.005833	0.005505	1	5	3.40669096490564e-05	0.00904927575	0.00376460068078447	0.644989355083297	0.030999	0.010747	0.009599	0.005369	0.008509	0.011826	0.030969	0.008643	0.010556	0.005361	0.008838	0.014884	0.036338	0.000194	0.003661	0.010056	0.010497	0.033850	0.052236	0.028702	0.028537	0.024722	0.028306	0.035056
2	0.00388234967	0.00388234967	0.00388234967	0.00388234967	0.00388234967	0.00388234967	0.008671	0.002189	0.009561	0.006387	0.003258	0.003360	0.008671	0.002189	0.009561	0.006387	0.003258	0.003360	0.008671	0.002189	0.009561	0.006387	0.003258	0.003360	1	1	0	0.00388234967	0	0	0.013425	0.001860	0.007289	0.007475	0.013047	0.004999	0.021793	0.002593	0.007917	0.008846	0.011363	0.008570	0.001117	0.000441	0.001085	0.016017	0.009367	0.011260	0.043672	0.015686	0.024688	0.031793	0.032126	0.026537
43	0.00763492041	0.00560829412	0.00560829412	0.00538721360	0.00560829412	0.00538721360	0.018942	0.012869	0.007678	0.002061	0.007437	0.012596	0.018942	0.012869	0.007678	0.002061	0.007437	0.012596	0.018942	0.012869	0.007678	0.002061	0.007437	0.012596	1	3	7.5730912477796e-07	0.00587237166166667	0.000128961375132552	0.148191420358929	0.032574	0.010719	0.004928	0.006467	0.007853	0.016158	0.035557	0.012101	0.007917	0.004557	0.008838	0.016238	0.013613	0.006879	0.006947	0.013254	0.007444	0.007513	0.056066	0.034002	0.024688	0.022786	0.028306	0.036633
